model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency,delta_aic,delta_bic,best_aic,best_bic
q_learning,150,15,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,46.70189028285944,40.680619694666916,False,False
pvl_delta,150,16,Steingroever2011,96.38403684124977,-96.38403684124977,200.76807368249953,212.81061485888455,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,420,35,32,0.0006501362392449036,,1e-06,7.75518930103668,5.0,0.0,0.0,True,True
q_learning,150,16,Steingroever2011,129.7841117890912,-129.7841117890912,263.5682235781824,269.58949416637495,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,15,1,0.009867653845115051,20.0,,,,62.80014989568289,56.7788793074904,False,False
pvl_delta,150,17,Steingroever2011,198.71223494769197,-198.71223494769197,405.42446989538394,417.467011071769,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,420,54,32,0.12845312175044551,,0.7896861918425251,1e-06,0.8084561683758262,0.0,0.0,True,True
q_learning,150,17,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,14.463838440583856,8.442567852391335,False,False
pvl_delta,150,18,Steingroever2011,190.15034508817982,-190.15034508817982,388.30069017635964,400.3432313527447,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,705,90,32,0.999999,,0.19071980561727622,0.23039019026090882,0.6840022943538347,0.0,0.0,True,True
q_learning,150,18,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,31.587618159608155,25.566347571415633,False,False
pvl_delta,150,19,Steingroever2011,199.44714442161072,-199.44714442161072,406.89428884322143,418.9368300196065,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,220,33,32,0.00197467326776976,,0.22405073689371585,7.536916400570801,2.143713697791989,0.0,4.363168203010616,True,False
q_learning,150,19,Steingroever2011,202.27619561420167,-202.27619561420167,408.55239122840334,414.57366181659586,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87,21,1,0.0021298572012129068,20.0,,,,1.6581023851819054,0.0,False,True
pvl_delta,150,20,Steingroever2011,188.22904568251215,-188.22904568251215,384.4580913650243,396.50063254140935,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,705,83,32,0.0005865097566310922,,0.6758795473283633,1.7437583704516446,4.384068246923643,0.0,3.1690389769158287,True,False
q_learning,150,20,Steingroever2011,191.6551614881505,-191.6551614881505,387.310322976301,393.3315935644935,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111,27,1,0.004141214895560376,20.0,,,,2.852231611276693,0.0,False,True
pvl_delta,150,21,Steingroever2011,84.77601572237776,-84.77601572237776,177.55203144475553,189.59457262114054,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,555,77,32,0.04008844737870074,,1e-06,5.513966330909528,1.9810422018558773,0.0,0.0,True,True
q_learning,150,21,Steingroever2011,113.36265435773242,-113.36265435773242,230.72530871546485,236.74657930365737,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,6,1,0.4187245725990299,2.883527695811052,,,,53.17327727070932,47.15200668251683,False,False
pvl_delta,150,22,Steingroever2011,207.94415416778367,-207.94415416778367,423.88830833556733,435.9308495119524,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,32,1e-06,,1e-06,1e-06,1.4445046876814592e-06,3.999999999599538,10.02127058779206,False,False
q_learning,150,22,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,150,23,Steingroever2011,129.70603703826302,-129.70603703826302,267.41207407652604,279.4546152529111,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,9,32,0.2823772610025631,,0.31024629659025504,1e-06,1.44759098204347,0.0,0.0,True,True
q_learning,150,23,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,152.47623425944175,146.45496367124923,False,False
pvl_delta,150,24,Steingroever2011,157.5764167293684,-157.5764167293684,323.1528334587368,335.1953746351218,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,745,89,32,0.002399873564985563,,0.8428145249378634,0.9306974362313651,4.293287631144209,0.0,0.0,True,True
q_learning,150,24,Steingroever2011,197.050097541235,-197.050097541235,398.10019508247,404.12146567066253,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,99,23,1,0.002820015144720793,20.0,,,,74.94736162373323,68.92609103554071,False,False
pvl_delta,150,25,Steingroever2011,201.89775967304183,-201.89775967304183,411.79551934608367,423.8380605224687,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225,35,32,0.10750346346521363,,0.5071907648493126,3.9919470314146825,0.33137461527540735,0.7700620024876912,6.791332590680213,False,False
q_learning,150,25,Steingroever2011,203.512728671798,-203.512728671798,411.025457343596,417.0467279317885,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,6,1,0.08955590758211918,1.0526902866804102,,,,0.0,0.0,True,True
pvl_delta,150,26,Steingroever2011,136.9821129472913,-136.9821129472913,281.9642258945826,294.00676707096767,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,11,32,0.999999,,0.5875530449770361,1e-06,1.2059583074413063,0.0,0.0,True,True
q_learning,150,26,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,137.92408244138517,131.90281185319265,False,False
pvl_delta,150,27,Steingroever2011,43.447113476712964,-43.447113476712964,94.89422695342593,106.93676812981096,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,380,47,32,0.0013748874446956718,,1e-06,6.23324776257836,5.0,0.0,0.0,True,True
q_learning,150,27,Steingroever2011,90.41456766325102,-90.41456766325102,184.82913532650204,190.85040591469456,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,17,1,0.011698534096323899,20.0,,,,89.93490837307611,83.9136377848836,False,False
pvl_delta,150,28,Steingroever2011,151.4492432936206,-151.4492432936206,310.8984865872412,322.94102776362627,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,450,57,32,0.680687172938022,,0.5796583717754769,1e-06,1.237393452682257,0.0,0.0,True,True
q_learning,150,28,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,108.98982174872657,102.96855116053405,False,False
pvl_delta,150,29,Steingroever2011,15.292190277768123,-15.292190277768123,38.58438055553624,50.62692173192127,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,300,31,32,0.004534340397899727,,2.0,0.009057851443834388,5.0,0.0,0.0,True,True
q_learning,150,29,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,381.30392778043154,375.28265719223907,False,False
pvl_delta,150,30,Steingroever2011,175.16735168797038,-175.16735168797038,358.33470337594076,370.3772445523258,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,430,53,32,0.12811713842720254,,1e-06,0.1261348180075353,1.2192641806162214,0.0,0.0,True,True
q_learning,150,30,Steingroever2011,192.97034208203348,-192.97034208203348,389.94068416406697,395.9619547522595,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,19,1,0.004179934430564877,20.0,,,,31.605980788126203,25.58471019993368,False,False
pvl_delta,150,31,Steingroever2011,170.4033193694874,-170.4033193694874,348.8066387389748,360.84917991535985,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,15,32,0.6163938852315007,,1.1452253278339837,1e-06,1.116583147467538,0.0,0.0,True,True
q_learning,150,31,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,71.08166959699298,65.06039900880046,False,False
pvl_delta,150,32,Steingroever2011,174.63448556524452,-174.63448556524452,357.26897113048904,369.3115123068741,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,350,45,32,0.15806570699027586,,0.15556615754614547,0.28157309029899147,1.077238657182767,0.0,0.0,True,True
q_learning,150,32,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,62.61933720547876,56.598066617286236,False,False
pvl_delta,150,33,Steingroever2011,207.94415416718957,-207.94415416718957,423.88830833437913,435.9308495107642,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,32,1e-06,,2.0,1e-06,2.8844343296394406e-06,3.99999999841134,10.021270586603862,False,False
q_learning,150,33,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,150,34,Steingroever2011,24.678683251716567,-24.678683251716567,57.357366503433134,69.39990767981816,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,390,51,32,0.0712583781623828,,1e-06,8.168630700681527,1.9223233004601237,0.0,0.0,True,True
q_learning,150,34,Steingroever2011,35.118434515749186,-35.118434515749186,74.23686903149837,80.25813961969088,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,18,1,0.03387737126861703,20.0,,,,16.879502528065238,10.858231939872724,False,False
