model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency,comparison_eligible,delta_aic,delta_bic,best_aic,best_bic
q_learning,100,26,Horstmann,107.05077748290329,-107.05077748290329,218.10155496580657,223.31189533778274,138.62943611198907,31.57865862908578,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,14,10,0.12401150075968734,2.2962280573605174,,,,True,2.986325891303494,0.0,False,True
pvl_delta,100,27,Horstmann,138.6294361118124,-138.6294361118124,285.2588722236248,295.67955296757714,138.62943611198907,1.766693458193913e-10,True,3,0,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2,32,1e-06,,1e-06,1e-06,3.5338971339117232e-06,True,3.999999999646434,9.210340371622578,False,False
q_learning,100,27,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,28,Horstmann,107.40115526586034,-107.40115526586034,222.80231053172068,233.22299127567305,138.62943611198907,31.228280846128726,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,525,67,32,0.01362768665376243,,1e-06,0.7664718692103857,2.149522024561042,True,0.0,0.0,True,True
q_learning,100,28,Horstmann,121.1167017356068,-121.1167017356068,246.2334034712136,251.44374384318976,138.62943611198907,17.51273437638227,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,5,10,0.0013979513506353544,99.99999999998228,,,,True,23.431092939492913,18.220752567516712,False,False
pvl_delta,100,29,Horstmann,138.6294359286406,-138.6294359286406,285.2588718572812,295.6795526012335,138.62943611198907,1.8334847595724568e-07,False,3,0,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,2,32,1e-06,,1e-06,1e-06,0.0012634613536524652,True,3.9999996333028207,9.210340005278965,False,False
q_learning,100,29,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,30,Horstmann,122.90705277246792,-122.90705277246792,253.81410554493584,264.2347862888882,138.62943611198907,15.722383339521144,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,430,42,32,0.18523477238939592,,0.01838999611449945,2.436791726855782,0.8125997673166623,True,0.0,0.0,True,True
q_learning,100,30,Horstmann,136.53697486692272,-136.53697486692272,277.07394973384544,282.28429010582164,138.62943611198907,2.092461245066346,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,2,1.0,0.14732688796007684,,,,True,23.259844188909597,18.049503816933452,False,False
pvl_delta,100,31,Horstmann,116.95737268771349,-116.95737268771349,241.91474537542697,252.33542611937935,138.62943611198907,21.672063424275578,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,340,33,32,0.0007149431998987488,,0.7334322950490015,1.5746708496482313,5.0,True,0.0,0.37519130098502274,True,False
q_learning,100,31,Horstmann,121.37494722320908,-121.37494722320908,246.74989444641815,251.96023481839433,138.62943611198907,17.25448888877999,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,141,28,8,0.0017004259701635825,100.0,,,,True,4.835149070991179,0.0,False,True
pvl_delta,100,32,Horstmann,131.96209655080497,-131.96209655080497,271.92419310160994,282.3448738455623,138.62943611198907,6.667339561184093,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115,15,32,0.9029909084721263,,1e-06,0.03408423675255544,0.5930407388066365,True,0.0,0.4021032202605852,True,False
q_learning,100,32,Horstmann,136.36621512666275,-136.36621512666275,276.7324302533255,281.9427706253017,138.62943611198907,2.2632209853263134,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,75,15,10,1.0,0.11221514827637111,,,,True,4.808237151715559,0.0,False,True
pvl_delta,100,33,Horstmann,64.26654492890515,-64.26654492890515,136.5330898578103,146.95377060176267,138.62943611198907,74.36289118308392,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,80,13,32,0.8154711982219297,,0.24827519830956904,0.2627053566354928,1.4146916237510738,True,0.0,0.0,True,True
q_learning,100,33,Horstmann,107.97952904914877,-107.97952904914877,219.95905809829753,225.1693984702737,138.62943611198907,30.6499070628403,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,8,1.0,0.5991766136108798,,,,True,83.42596824048724,78.21562786851104,False,False
pvl_delta,100,34,Horstmann,104.74701598572071,-104.74701598572071,217.49403197144142,227.9147127153938,138.62943611198907,33.88242012626836,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,22,32,0.7713705426997369,,0.46349927493045556,1e-06,1.1292174932990575,True,0.0,0.0,True,True
q_learning,100,34,Horstmann,135.6574718413813,-135.6574718413813,275.3149436827626,280.5252840547388,138.62943611198907,2.9719642706077707,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,2,1.0,0.1584163744673963,,,,True,57.82091171132117,52.610571339345,False,False
pvl_delta,100,35,Horstmann,138.62943611198918,-138.62943611198918,285.25887222397836,295.6795529679307,138.62943611198907,-1.1368683772161603e-13,True,4,0,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,1,32,1e-06,,1e-06,1e-06,0.0,True,4.0,9.210340371976145,False,False
q_learning,100,35,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,36,Horstmann,122.26459997493966,-122.26459997493966,252.5291999498793,262.9498806938317,138.62943611198907,16.36483613704941,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,12,32,0.40191833831700935,,0.47081989516557043,1e-06,1.0174844912058683,True,0.0,0.0,True,True
q_learning,100,36,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,28.729672274099045,23.51933190212287,False,False
pvl_delta,100,37,Horstmann,133.1432960434305,-133.1432960434305,274.286592086861,284.70727283081334,138.62943611198907,5.486140068558569,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,385,42,32,0.03411023492154465,,1.3054083395559153,0.25990635054630273,1.8150929862483833,True,0.0,0.0,True,True
q_learning,100,37,Horstmann,138.1359019146853,-138.1359019146853,280.2718038293706,285.4821442013468,138.62943611198907,0.4935341973037737,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,10,0.000300624430142178,85.000000000018,,,,True,5.985211742509591,0.7748713705334467,False,False
pvl_delta,100,38,Horstmann,78.1782565341141,-78.1782565341141,164.3565130682282,174.77719381218057,138.62943611198907,60.45117957787497,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,495,72,32,0.183818260839248,,0.5765571686498818,1e-06,1.5545666856259104,True,0.0,0.0,True,True
q_learning,100,38,Horstmann,137.31327440229657,-137.31327440229657,278.62654880459314,283.83688917656934,138.62943611198907,1.3161617096924942,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,7,2,0.9836250459106031,0.08414468773094927,,,,True,114.27003573636495,109.05969536438877,False,False
pvl_delta,100,39,Horstmann,110.65778065763814,-110.65778065763814,229.31556131527628,239.73624205922866,138.62943611198907,27.971655454350923,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,16,32,0.6844399848163708,,0.6904685549665363,1e-06,1.1222912282967683,True,0.0,0.0,True,True
q_learning,100,39,Horstmann,136.22130969640284,-136.22130969640284,276.4426193928057,281.6529597647819,138.62943611198907,2.4081264155862243,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,2,1.0,0.1416766980551393,,,,True,47.1270580775294,41.916717705553225,False,False
pvl_delta,100,40,Horstmann,109.90923839008018,-109.90923839008018,227.81847678016035,238.23915752411273,138.62943611198907,28.72019772190889,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,345,42,32,0.0008818645259775977,,0.1517377955109582,5.253741279487587,4.999999993478754,True,0.0,0.0,True,True
q_learning,100,40,Horstmann,133.64581176580944,-133.64581176580944,271.2916235316189,276.5019639035951,138.62943611198907,4.983624346179624,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,69,18,10,0.028210352959225346,4.063120750698847,,,,True,43.47314675145853,38.262806379482356,False,False
pvl_delta,100,41,Horstmann,120.01890492742513,-120.01890492742513,248.03780985485025,258.4584905988026,138.62943611198907,18.61053118456394,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360,52,32,0.00981289676918444,,0.8854462725620483,1.0382686765441742,2.6887399020392264,True,2.191939836692427,7.4022802086686,False,False
q_learning,100,41,Horstmann,120.92293500907891,-120.92293500907891,245.84587001815783,251.056210390134,138.62943611198907,17.706501102910153,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234,56,10,0.0013682964422366008,100.0,,,,True,0.0,0.0,True,True
pvl_delta,100,42,Horstmann,136.70547413924393,-136.70547413924393,281.41094827848787,291.8316290224402,138.62943611198907,1.9239619727451327,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200,26,32,0.999999,,1.246340549465981,0.4578889902907907,0.09651260551153529,True,3.5395574976502644,8.749897869626409,False,False
q_learning,100,42,Horstmann,136.9356953904188,-136.9356953904188,277.8713907808376,283.0817311528138,138.62943611198907,1.693740721570265,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.08740276072136713,,,,True,0.0,0.0,True,True
pvl_delta,100,43,Horstmann,121.81828983754305,-121.81828983754305,251.6365796750861,262.05726041903847,138.62943611198907,16.811146274446017,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,590,73,32,0.999999,,0.4042524922997365,0.06622645275257986,0.8088473976150887,True,0.0,0.0,True,True
q_learning,100,43,Horstmann,134.00272090302113,-134.00272090302113,272.00544180604226,277.21578217801846,138.62943611198907,4.626715208967937,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,5,10,0.9753881540232472,0.21823338221253552,,,,True,20.36886213095616,15.158521758979987,False,False
pvl_delta,100,44,Horstmann,87.27221799298655,-87.27221799298655,182.5444359859731,192.96511672992548,138.62943611198907,51.35721811900251,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,210,27,32,0.024016534042375488,,1.0763761227610529,0.38783584633470447,3.120930089245521,True,0.0,0.0,True,True
q_learning,100,44,Horstmann,118.89090904928209,-118.89090904928209,241.78181809856417,246.99215847054035,138.62943611198907,19.73852706270698,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,189,35,9,0.001293430880650159,100.0,,,,True,59.237382112591064,54.02704174061486,False,False
pvl_delta,100,45,Horstmann,120.13588860764618,-120.13588860764618,248.27177721529236,258.69245795924473,138.62943611198907,18.493547504342885,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,555,69,32,0.07894106549257919,,0.9106024133214335,0.25068738691236536,1.4811765911264927,True,0.0,0.0,True,True
q_learning,100,45,Horstmann,137.8461683499034,-137.8461683499034,279.6923366998068,284.902677071783,138.62943611198907,0.7832677620856714,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,2,1.0,0.07029008113802171,,,,True,31.420559484514428,26.210219112538255,False,False
pvl_delta,100,46,Horstmann,59.46315560801121,-59.46315560801121,126.92631121602243,137.3469919599748,138.62943611198907,79.16628050397784,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125,16,32,0.8731402198247177,,0.48096526145997265,0.09793528711273608,1.5117687440454204,True,0.0,0.0,True,True
q_learning,100,46,Horstmann,83.94122765623992,-83.94122765623992,171.88245531247983,177.092795684456,138.62943611198907,54.68820845574915,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177,24,7,0.0028975839564445187,100.0,,,,True,44.95614409645741,39.74580372448122,False,False
pvl_delta,100,47,Horstmann,129.61943099162332,-129.61943099162332,267.23886198324664,277.659542727199,138.62943611198907,9.010005120365747,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,15,32,0.2506638210104523,,1e-06,1e-06,0.8638254381809548,True,0.0,0.0,True,True
q_learning,100,47,Horstmann,137.40465456602234,-137.40465456602234,278.8093091320447,284.0196495040209,138.62943611198907,1.2247815459667208,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,13,10,0.10242772938052958,0.5429434741623704,,,,True,11.570447148798053,6.360106776821908,False,False
pvl_delta,100,48,Horstmann,112.08347946981479,-112.08347946981479,232.16695893962958,242.58763968358195,138.62943611198907,26.545956642174275,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,595,80,32,0.03966581894390112,,0.24046833917145363,3.017403902787713,1.7460254011458176,True,0.0,0.0,True,True
q_learning,100,48,Horstmann,126.18801032954653,-126.18801032954653,256.37602065909306,261.58636103106926,138.62943611198907,12.441425782442536,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,117,26,10,0.33271818604449993,0.6832362928340165,,,,True,24.209061719463477,18.998721347487304,False,False
pvl_delta,100,49,Horstmann,128.64694538983338,-128.64694538983338,265.29389077966675,275.7145715236191,138.62943611198907,9.982490722155688,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,22,32,0.3580671062577612,,0.03514987761414232,1e-06,0.9240733717786019,True,0.0,0.0,True,True
q_learning,100,49,Horstmann,137.93791625223867,-137.93791625223867,279.87583250447733,285.08617287645353,138.62943611198907,0.6915198597504002,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87,16,10,1.0,0.07459582698581674,,,,True,14.581941724810576,9.371601352834432,False,False
pvl_delta,100,50,Horstmann,89.18293715679914,-89.18293715679914,186.36587431359828,196.78655505755066,138.62943611198907,49.446498955189924,False,0,2,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200,21,32,0.999999,,2.0,0.00024161054556042056,1.187006486542898,True,0.0,0.0,True,True
q_learning,100,50,Horstmann,130.10379046440434,-130.10379046440434,264.2075809288087,269.4179213007849,138.62943611198907,8.525645647584724,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.21220270470570668,,,,True,77.8417066152104,72.63136624323423,False,False
pvl_delta,100,51,Horstmann,138.62943610013068,-138.62943610013068,285.25887220026135,295.6795529442137,138.62943611198907,1.1858389825647464e-08,False,3,0,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,2,32,1e-06,,1e-06,1e-06,6.502248559128597e-05,True,7.733343571996841,12.943683943972985,False,False
q_learning,100,51,Horstmann,136.76276431413226,-136.76276431413226,277.5255286282645,282.7358690002407,138.62943611198907,1.8666717978568101,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,6,3,0.34385155543721285,0.33198787005859254,,,,True,0.0,0.0,True,True
pvl_delta,100,52,Horstmann,94.43631958189201,-94.43631958189201,196.87263916378402,207.2933199077364,138.62943611198907,44.19311653009706,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,120,19,32,0.7246741901294649,,0.3780591026032802,1e-06,1.3194445205387693,True,0.0,0.0,True,True
q_learning,100,52,Horstmann,130.1300509999155,-130.1300509999155,264.260101999831,269.4704423718072,138.62943611198907,8.499385112073554,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,6,2,1.0,0.22576872785145222,,,,True,67.387462836047,62.177122464070834,False,False
pvl_delta,100,53,Horstmann,123.06032620806688,-123.06032620806688,254.12065241613377,264.54133316008614,138.62943611198907,15.569109903922183,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,530,62,32,0.9644145325312458,,2.0,1e-06,0.8213345223333166,True,0.0,0.0,True,True
q_learning,100,53,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,27.138219807844592,21.92787943586842,False,False
pvl_delta,100,54,Horstmann,79.27747880509597,-79.27747880509597,166.55495761019193,176.9756383541443,138.62943611198907,59.3519573068931,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,15,32,0.3411915990711896,,1e-06,1e-06,1.3780934159253968,True,0.0,0.0,True,True
q_learning,100,54,Horstmann,123.47187055788527,-123.47187055788527,250.94374111577054,256.15408148774674,138.62943611198907,15.157565554103797,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,12,9,1.0,0.39960566930273,,,,True,84.3887835055786,79.17844313360243,False,False
pvl_delta,100,55,Horstmann,98.51970493697617,-98.51970493697617,205.03940987395234,215.4600906179047,138.62943611198907,40.1097311750129,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,100,15,32,0.9711825914688114,,1e-06,0.9242372574513956,0.8097148325492894,True,0.0,0.0,True,True
q_learning,100,55,Horstmann,121.97006791802174,-121.97006791802174,247.94013583604348,253.15047620801965,138.62943611198907,16.659368193967325,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,9,1.0,0.3939048628903793,,,,True,42.900725962091144,37.69038559011494,False,False
pvl_delta,100,56,Horstmann,128.255714083006,-128.255714083006,264.511428166012,274.93210890996437,138.62943611198907,10.373722028983053,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,16,32,0.7511951143336397,,1e-06,1e-06,0.7804258479866735,True,0.0,2.4326762383461187,True,False
q_learning,100,56,Horstmann,131.64454614982102,-131.64454614982102,267.28909229964205,272.49943267161825,138.62943611198907,6.98488996216804,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,28,10,0.010173298848537978,11.854084240626042,,,,True,2.777664133630026,0.0,False,True
pvl_delta,100,57,Horstmann,127.82241667824445,-127.82241667824445,263.6448333564889,274.06551410044125,138.62943611198907,10.807019433744614,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,390,48,32,0.999999,,0.73216728503209,1e-06,0.7481379134661708,True,0.0,0.0,True,True
q_learning,100,57,Horstmann,136.93681570748214,-136.93681570748214,277.8736314149643,283.0839717869405,138.62943611198907,1.6926204045069255,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,10,1.0,0.10872338405896036,,,,True,14.228798058475377,9.018457686499232,False,False
pvl_delta,100,58,Horstmann,104.13952989492297,-104.13952989492297,216.27905978984595,226.69974053379832,138.62943611198907,34.48990621706609,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,135,20,32,0.8499340961271882,,0.38829959101819195,1e-06,1.1078829584100518,True,0.0,0.0,True,True
q_learning,100,58,Horstmann,133.3451558947752,-133.3451558947752,270.6903117895504,275.9006521615266,138.62943611198907,5.284280217213876,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,5,4,0.8523832275323022,0.21524697502751625,,,,True,54.41125199970443,49.20091162772826,False,False
pvl_delta,100,59,Horstmann,115.01904771766691,-115.01904771766691,238.03809543533382,248.4587761792862,138.62943611198907,23.610388394322158,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,610,75,32,0.008415247940841098,,1e-06,4.031830327117407,2.5406762825095908,True,0.0,0.0,True,True
