model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency
q_learning,100,124,Horstmann,130.2005100758067,-130.2005100758067,264.4010201516134,269.6113605235896,138.62943611198907,8.42892603618236,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3,2,1.0,0.2874892815119951,,,
pvl_delta,100,125,Horstmann,125.55461476335721,-125.55461476335721,259.10922952671444,269.5299102706668,138.62943611198907,13.074821348631858,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,480,50,32,0.02463206945335061,,0.7706557959165472,0.6812909771979186,2.1744098313332803
q_learning,100,125,Horstmann,130.1818059455244,-130.1818059455244,264.3636118910488,269.573952263025,138.62943611198907,8.447630166464677,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,153,37,10,0.7373568010469501,0.3183645475092595,,,
pvl_delta,100,126,Horstmann,121.58463600965669,-121.58463600965669,251.16927201931338,261.5899527632657,138.62943611198907,17.044800102332374,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,185,31,32,0.060511171827466556,,1e-06,5.73796885310553,0.9533853035218839
q_learning,100,126,Horstmann,131.2910980319702,-131.2910980319702,266.5821960639404,271.7925364359166,138.62943611198907,7.338338080018872,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,10,10,0.14377884840169192,0.960245072119587,,,
pvl_delta,100,127,Horstmann,120.22949489374226,-120.22949489374226,248.4589897874845,258.8796705314369,138.62943611198907,18.39994121824681,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,300,37,32,0.00043746162461718875,,0.944392959798813,1e-06,5.0
q_learning,100,127,Horstmann,137.3728055068307,-137.3728055068307,278.7456110136614,283.9559513856376,138.62943611198907,1.2566306051583638,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,4,2,0.8710654124818143,0.10821284705371575,,,
pvl_delta,100,128,Horstmann,70.22709795173995,-70.22709795173995,148.4541959034799,158.87487664743227,138.62943611198907,68.40233816024912,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,410,55,32,0.0010872252869304883,,0.7970459286887068,2.127827719025051,5.0
q_learning,100,128,Horstmann,72.54879586399247,-72.54879586399247,149.09759172798493,154.3079320999611,138.62943611198907,66.0806402479966,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,156,31,9,0.004252925946069264,100.0,,,
pvl_delta,100,129,Horstmann,131.04900998861177,-131.04900998861177,270.09801997722354,280.5187007211759,138.62943611198907,7.580426123377293,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,23,32,0.999999,,1e-06,5.674272641463539,0.14708076708868997
q_learning,100,129,Horstmann,134.28297098618694,-134.28297098618694,272.5659419723739,277.7762823443501,138.62943611198907,4.346465125802126,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,10,10,0.07446019253919411,1.5552972625589678,,,
pvl_delta,100,130,Horstmann,75.2777563008254,-75.2777563008254,158.5555126016508,168.97619334560318,138.62943611198907,63.35167981116366,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,515,58,32,0.9251198275134175,,0.07035385908495545,0.4055907489278785,1.1004407334420878
q_learning,100,130,Horstmann,102.45385013129419,-102.45385013129419,208.90770026258838,214.11804063456455,138.62943611198907,36.175585980694876,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,129,31,9,0.9893588168875288,0.6924941634415458,,,
pvl_delta,100,131,Horstmann,120.40951223058026,-120.40951223058026,248.81902446116052,259.2397052051129,138.62943611198907,18.219923881408803,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,120,19,32,0.23106630113276846,,0.07819934076508393,1.2501515109708359,0.8497764863901264
q_learning,100,131,Horstmann,134.07502881756463,-134.07502881756463,272.15005763512926,277.36039800710546,138.62943611198907,4.554407294424436,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,6,10,0.9869688286920156,0.20173748698675154,,,
pvl_delta,100,132,Horstmann,129.13675965594985,-129.13675965594985,266.2735193118997,276.69420005585204,138.62943611198907,9.49267645603922,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,795,121,32,0.0002856181107326246,,0.8947472017473704,2.08909944923904,5.0
q_learning,100,132,Horstmann,130.40855807294392,-130.40855807294392,264.81711614588784,270.02745651786404,138.62943611198907,8.220878039045147,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,20,10,0.026173151569424378,5.078015057242082,,,
pvl_delta,100,133,Horstmann,83.04443136119681,-83.04443136119681,174.08886272239363,184.509543466346,138.62943611198907,55.58500475079225,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,690,95,32,0.999999,,0.5311727050865916,0.04757179749760529,1.2496709964604416
q_learning,100,133,Horstmann,118.08871364251924,-118.08871364251924,240.17742728503848,245.38776765701465,138.62943611198907,20.540722469469827,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,8,8,1.0,0.3791124621684372,,,
pvl_delta,100,134,Horstmann,137.13225720790663,-137.13225720790663,282.26451441581327,292.6851951597656,138.62943611198907,1.497178904082432,False,1,2,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,140,25,32,0.999999,,2.0,1e-06,0.32922863607410185
q_learning,100,134,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,135,Horstmann,79.85799221603757,-79.85799221603757,167.71598443207515,178.13666517602752,138.62943611198907,58.77144389595149,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,490,59,32,0.0010559157855205264,,0.7304150133124376,1.6308393623104058,5.0
q_learning,100,135,Horstmann,81.78375280691253,-81.78375280691253,167.56750561382506,172.77784598580124,138.62943611198907,56.845683305076534,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,126,28,7,0.0030460601542041856,100.0,,,
pvl_delta,100,136,Horstmann,114.06323313533352,-114.06323313533352,236.12646627066704,246.5471470146194,138.62943611198907,24.566202976655546,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,24,32,0.999999,,0.7142778201967774,0.20205632515179311,0.8150365287973993
q_learning,100,136,Horstmann,122.46089983234182,-122.46089983234182,248.92179966468365,254.13214003665982,138.62943611198907,16.168536279647242,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,5,9,1.0,0.32595585152468853,,,
pvl_delta,100,137,Horstmann,112.22906423763365,-112.22906423763365,232.4581284752673,242.87880921921968,138.62943611198907,26.400371874355415,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,475,60,32,0.0006960298252049208,,0.37885075971983917,3.489743065614212,5.0
q_learning,100,137,Horstmann,129.1739916113429,-129.1739916113429,262.3479832226858,267.558323594662,138.62943611198907,9.455444500646166,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2,9,0.001309506996097962,100.0,,,
pvl_delta,100,138,Horstmann,127.07433136557906,-127.07433136557906,262.1486627311581,272.5693434751105,138.62943611198907,11.55510474641001,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,13,32,0.8369232378791345,,1e-06,0.15317398357186363,0.7457483482683654
q_learning,100,138,Horstmann,130.31774279509935,-130.31774279509935,264.6354855901987,269.8458259621749,138.62943611198907,8.311693316889716,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,219,51,10,0.0009490289948567682,100.0,,,
pvl_delta,100,139,Horstmann,121.25371767663817,-121.25371767663817,250.50743535327635,260.9281160972287,138.62943611198907,17.37571843535089,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,745,96,32,0.999999,,1.2972340534612203,1e-06,0.8360271223472389
q_learning,100,139,Horstmann,136.23248579382852,-136.23248579382852,276.46497158765703,281.67531195963323,138.62943611198907,2.396950318160549,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,2,1.0,0.10529846149572994,,,
pvl_delta,100,140,Horstmann,79.00947297171118,-79.00947297171118,166.01894594342235,176.43962668737473,138.62943611198907,59.61996314027789,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,555,76,32,0.2982915364112762,,0.4664032220855972,0.2637085354694823,1.465907779143378
q_learning,100,140,Horstmann,129.99515816824197,-129.99515816824197,263.99031633648394,269.20065670846014,138.62943611198907,8.634277943747094,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,2,1.0,0.27803381125215015,,,
pvl_delta,100,141,Horstmann,106.48688543309595,-106.48688543309595,220.9737708661919,231.39445161014427,138.62943611198907,32.142550678893116,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,635,75,32,0.39771013276840356,,1e-06,0.04949497362011425,1.1914171412085452
q_learning,100,141,Horstmann,138.478995543268,-138.478995543268,280.957991086536,286.1683314585122,138.62943611198907,0.15044056872105216,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,13,3,0.8096797482595798,0.0370979796726012,,,
pvl_delta,100,142,Horstmann,104.03712369653717,-104.03712369653717,216.07424739307433,226.4949281370267,138.62943611198907,34.5923124154519,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,660,88,32,0.022627244715546453,,0.9940985120920317,0.7626992078356918,2.5902564532644927
q_learning,100,142,Horstmann,104.97519683728642,-104.97519683728642,213.95039367457284,219.160734046549,138.62943611198907,33.65423927470265,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,168,44,9,0.002532034966492532,100.0,,,
pvl_delta,100,143,Horstmann,131.91965226919137,-131.91965226919137,271.83930453838275,282.2599852823351,138.62943611198907,6.709783842797691,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,535,72,32,0.6979197363274725,,1e-06,0.660446588675182,0.5432778970493999
q_learning,100,143,Horstmann,135.24141682573477,-135.24141682573477,274.48283365146955,279.69317402344575,138.62943611198907,3.3880192862542913,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,5,10,1.0,0.15096849525044598,,,
pvl_delta,100,144,Horstmann,93.86117893025667,-93.86117893025667,195.72235786051334,206.14303860446572,138.62943611198907,44.768257181732395,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,75,13,32,0.7660184440011554,,0.2703117733634787,1e-06,1.2649171530590446
q_learning,100,144,Horstmann,130.3806069959923,-130.3806069959923,264.7612139919846,269.9715543639608,138.62943611198907,8.248829115996756,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,4,1.0,0.21916702235323762,,,
pvl_delta,100,145,Horstmann,89.42504291953931,-89.42504291953931,186.85008583907862,197.270766583031,138.62943611198907,49.20439319244976,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,430,58,32,0.12987795745470884,,0.5137807945510579,1e-06,1.4526412603648828
q_learning,100,145,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,3,0.0,0.0,,,
pvl_delta,100,146,Horstmann,131.1051880459424,-131.1051880459424,270.2103760918848,280.63105683583717,138.62943611198907,7.524248066046653,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,235,28,32,0.734660263423806,,0.5508247077028,1e-06,0.7150592571346129
q_learning,100,146,Horstmann,137.3749379339709,-137.3749379339709,278.7498758679418,283.960216239918,138.62943611198907,1.2544981780181672,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.08232338105924773,,,
pvl_delta,100,147,Horstmann,126.57009167132108,-126.57009167132108,261.14018334264216,271.5608640865945,138.62943611198907,12.059344440667985,False,1,2,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,55,8,32,0.999999,,1e-06,10.0,0.11532614903478824
q_learning,100,147,Horstmann,131.67817220377626,-131.67817220377626,267.3563444075525,272.5666847795287,138.62943611198907,6.951263908212809,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,37,9,0.005288921338282614,22.953491238519582,,,
pvl_delta,100,148,Horstmann,130.19878571459432,-130.19878571459432,268.39757142918864,278.818252173141,138.62943611198907,8.430650397394743,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,25,32,0.999999,,1e-06,3.3549636496638326,0.2189197976737644
q_learning,100,148,Horstmann,135.25242442846888,-135.25242442846888,274.50484885693777,279.71518922891397,138.62943611198907,3.3770116835201804,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,10,1.0,0.13263115695384947,,,
pvl_delta,100,149,Horstmann,102.120151317865,-102.120151317865,212.24030263573,222.66098337968236,138.62943611198907,36.50928479412407,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,370,46,32,0.0311524985284134,,0.4503127450982987,2.854255272981701,2.2624124708357467
q_learning,100,149,Horstmann,108.1052789940738,-108.1052789940738,220.2105579881476,225.42089836012377,138.62943611198907,30.524157117915266,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,63,13,9,0.04756865787069998,8.590438755243465,,,
pvl_delta,100,150,Horstmann,136.65428311938922,-136.65428311938922,281.30856623877844,291.7292469827308,138.62943611198907,1.9751529925998454,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170,25,32,0.8720833368918822,,0.5266158405796065,0.31436732160996145,0.3301410380946868
q_learning,100,150,Horstmann,137.6163211503506,-137.6163211503506,279.2326423007012,284.4429826726774,138.62943611198907,1.013114961638479,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,60,13,10,1.0,0.07203925573259434,,,
pvl_delta,100,151,Horstmann,105.916099676002,-105.916099676002,219.832199352004,230.25288009595639,138.62943611198907,32.71333643598706,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,370,48,32,0.000887957862617395,,0.20938544325827507,5.029180854444039,5.0
q_learning,100,151,Horstmann,127.44302733778537,-127.44302733778537,258.88605467557073,264.09639504754693,138.62943611198907,11.186408774203699,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,39,10,0.0011291503625831896,100.0,,,
pvl_delta,100,152,Horstmann,116.06494290458495,-116.06494290458495,240.1298858091699,250.55056655312228,138.62943611198907,22.564493207404112,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,465,58,32,0.25904140196834435,,0.45250095585675887,1e-06,1.0488713224145085
q_learning,100,152,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,153,Horstmann,118.70126721897311,-118.70126721897311,245.40253443794623,255.8232151818986,138.62943611198907,19.92816889301595,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,12,32,0.999999,,1.3388254331989071,1e-06,0.9033886104542038
q_learning,100,153,Horstmann,136.79210276394792,-136.79210276394792,277.58420552789585,282.79454589987205,138.62943611198907,1.8373333480411418,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.10346442820590546,,,
pvl_delta,100,154,Horstmann,100.05508275388956,-100.05508275388956,208.11016550777913,218.5308462517315,138.62943611198907,38.5743533580995,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,13,32,0.5894317826642557,,0.33392064885954903,0.02704231109840578,1.3105094265524833
q_learning,100,154,Horstmann,133.45629119231302,-133.45629119231302,270.91258238462603,276.12292275660224,138.62943611198907,5.173144919676048,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,7,2,1.0,0.18309646382172062,,,
pvl_delta,100,155,Horstmann,78.52240900957898,-78.52240900957898,165.04481801915796,175.46549876311033,138.62943611198907,60.107027102410086,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,14,32,0.3543153498242757,,1e-06,1e-06,1.4208242053072122
q_learning,100,155,Horstmann,131.34131191864913,-131.34131191864913,266.68262383729825,271.89296420927445,138.62943611198907,7.288124193339939,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,249,61,10,0.0006961108220081561,100.0,,,
pvl_delta,100,156,Horstmann,138.53855140296827,-138.53855140296827,285.07710280593653,295.4977835498889,138.62943611198907,0.09088470902079848,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,215,21,32,0.002823530624911774,,0.24356672051928227,1.4887411856945194,1.3121195276112987
q_learning,100,156,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,157,Horstmann,102.73902041485339,-102.73902041485339,213.47804082970677,223.89872157365915,138.62943611198907,35.89041569713568,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,21,32,0.8219762342709237,,0.5795044991847039,0.5564600990782218,0.8228125305296052
q_learning,100,157,Horstmann,108.5308847098786,-108.5308847098786,221.0617694197572,226.27210979173339,138.62943611198907,30.09855140211046,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,87,18,10,0.845900390902605,0.5939111588912681,,,
pvl_delta,100,158,Horstmann,69.1170659365088,-69.1170659365088,146.2341318730176,156.65481261696996,138.62943611198907,69.51237017548027,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,535,65,32,0.1113171103064154,,2.0,1e-06,1.5132398072547542
q_learning,100,158,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,3,0.0,0.0,,,
pvl_delta,100,159,Horstmann,128.38184521203402,-128.38184521203402,264.76369042406805,275.1843711680204,138.62943611198907,10.247590899955043,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,21,32,0.999999,,0.32711267939147776,0.11033213851847602,0.6805093509343932
q_learning,100,159,Horstmann,135.49084534534694,-135.49084534534694,274.9816906906939,280.1920310626701,138.62943611198907,3.1385907666421247,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,78,14,10,1.0,0.13923007669011925,,,
pvl_delta,100,160,Horstmann,47.77313236300786,-47.77313236300786,103.54626472601572,113.9669454699681,138.62943611198907,90.8563037489812,False,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,145,18,32,0.9773554146375211,,1e-06,1e-06,1.5271017375241023
q_learning,100,160,Horstmann,114.86571702801643,-114.86571702801643,233.73143405603287,238.94177442800904,138.62943611198907,23.76371908397263,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,4,1.0,0.44771340528995757,,,
